,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue
205,2.1,30,6,174.65045454545455,174.89118721461188,-0.0535879084201627,-0.38898633454355724,14.790986696758193,4.4696788317825815
206,2.1,30,7,175.76880733944952,175.91019969278034,-0.1044967101859166,-0.6844974339282279,16.673042881839823,5.309728413890842
207,2.1,30,8,173.80462962962963,173.93590697674418,0.08465076957516314,-1.5912416327306578,18.76099806071843,5.9091931973529865
208,2.1,30,9,172.7906976744186,172.7320015576324,-0.14155594017071846,-2.1691850167050983,15.018841965909257,7.08692283565707
209,2.1,30,10,173.6939814814815,173.66586046511628,0.04025101051560755,-2.857061489462404,18.15933640011878,8.572486484604422
210,2.1,30,11,174.62986425339366,174.6326893939394,-0.08129312439249267,-0.29511006554078884,15.365120313691538,5.2404792318441356
211,2.1,30,12,171.68744186046513,171.53172143974962,-0.471320052810764,-3.1008161993686882,13.269238562309196,6.761736419929736
212,2.1,30,13,169.95825688073396,170.11341781874037,-0.08533982198642498,-1.8461314816261025,15.310312499649836,6.998884565782924
213,2.1,30,14,171.03242009132418,170.89471712538227,0.07313683159088481,-2.493834547687724,15.803599609900687,6.264821351671457
214,2.1,30,15,171.9340909090909,172.19668949771687,0.0257676348746142,-1.4460836562286494,15.41596372355437,6.657223408347552
215,2.1,30,16,169.97863636363638,169.89778538812786,0.18898419597795593,-1.589649828791908,15.711289253404743,6.293142565746695
216,2.1,30,17,169.25,169.4305837173579,0.017994535595071554,-1.1099587100376158,17.259980749811717,7.593963831163114
217,2.1,30,18,169.69036697247705,169.6318817204301,0.013319642641434789,-0.8760820040863475,12.637762476708689,4.369284079706373
218,2.1,30,19,167.6816513761468,167.782465437788,0.030819577868296335,-0.3469159857844049,16.28654792592154,6.128911735007523
219,2.1,30,20,168.61559633027522,168.59887864823347,-0.5299286856838903,-2.4178477083574053,14.292762980119882,7.0389985099271986
220,2.1,60,1,175.85205479452054,175.83116972477063,0.07734958737800908,0.0006496220822004335,13.367718643125107,4.434364867373946
